responseid,dv,contest,winner,sample,female_respondent,orig_cand_female,c_gender,replication,first_orig,c_experience,c_childern,c_occupation,c_age,c_spouse_occupation,r_PID
5usa voter,2,3,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
155usa voter,2,2,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
318usa voter,3,1,1,usa voter,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
415usa voter,1,2,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
538usa voter,1,1,1,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
539usa voter,2,3,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
564usa voter,3,1,0,usa voter,1,1,Female,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
860usa voter,2,2,1,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1014usa voter,3,3,0,usa voter,1,1,Female,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1044usa voter,3,2,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1078usa voter,1,2,1,usa voter,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1166usa voter,2,2,0,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1362usa voter,3,3,0,usa voter,1,1,Female,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1704usa voter,3,2,0,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1742usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1863usa voter,3,2,1,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2123usa voter,2,1,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2260usa voter,1,3,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2274usa voter,3,3,0,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
R_3QM8mKW80aDHCbHusa leg,3,2,1,usa leg,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
98073usa leg,NA,3,0,usa leg,0,1,Female,1,1,orig_1ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
243usa voter,3,2,0,usa voter,1,0,Male,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
422usa voter,2,3,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
426usa voter,3,3,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
592usa voter,1,2,1,usa voter,0,1,Female,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
647usa voter,2,2,0,usa voter,1,0,Male,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
671usa voter,2,1,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
840usa voter,3,2,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1049usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1287usa voter,3,3,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1425usa voter,3,2,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1486usa voter,1,1,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1544usa voter,2,1,0,usa voter,0,1,Female,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1633usa voter,1,1,0,usa voter,0,1,Female,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1870usa voter,1,2,0,usa voter,1,0,Male,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1881usa voter,3,2,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
R_3h3LXxI5muaFCp7usa leg,3,3,1,usa leg,1,0,Male,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
R_8nMXtEPQNvwb5BPusa leg,3,2,1,usa leg,1,1,Female,0,NA,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
71241usa leg,NA,1,1,usa leg,1,0,Male,1,1,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
162164usa leg,NA,3,1,usa leg,0,0,Male,1,1,orig_3ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
317usa voter,2,1,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
457usa voter,1,1,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
726usa voter,3,2,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
927usa voter,3,2,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1044usa voter,3,3,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1258usa voter,1,3,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1448usa voter,2,3,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1588usa voter,1,2,1,usa voter,1,1,Female,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1708usa voter,1,1,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2153usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2173usa voter,1,2,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2227usa voter,1,1,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2266usa voter,1,3,1,usa voter,1,1,Female,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2303usa voter,2,3,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
R_cRZXgl2kb0IbweVusa leg,1,1,1,usa leg,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
79132usa leg,NA,2,0,usa leg,0,1,Female,1,1,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
148465usa leg,NA,3,0,usa leg,0,1,Female,1,1,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
157809usa leg,NA,3,1,usa leg,0,1,Female,1,1,orig_8ys,orig_1ch,orig_may,orig_45,orig_MD_sp,republican_respondent
5usa voter,2,1,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
88usa voter,1,3,1,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
292usa voter,1,1,1,usa voter,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
345usa voter,3,2,1,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
398usa voter,2,3,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
489usa voter,3,1,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
548usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1006usa voter,1,3,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1189usa voter,1,3,1,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1325usa voter,2,3,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1483usa voter,1,3,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1807usa voter,1,2,1,usa voter,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2194usa voter,1,1,1,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
70878usa leg,NA,1,0,usa leg,0,0,Male,1,1,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
114505usa leg,NA,2,0,usa leg,0,1,Female,1,1,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
157854usa leg,NA,3,0,usa leg,1,0,Male,1,1,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
162164usa leg,NA,3,0,usa leg,0,1,Female,1,1,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
163265usa leg,NA,3,1,usa leg,0,0,Male,1,1,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
174482usa leg,NA,1,1,usa leg,0,1,Female,1,1,orig_0ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
99usa voter,3,1,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
281usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
513usa voter,3,3,0,usa voter,1,1,Female,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
705usa voter,3,2,1,usa voter,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
707usa voter,2,1,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
840usa voter,3,2,0,usa voter,0,0,Male,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
981usa voter,3,1,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1004usa voter,2,1,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1010usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1382usa voter,2,3,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1442usa voter,2,2,0,usa voter,0,0,Male,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1776usa voter,3,2,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1975usa voter,1,3,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2113usa voter,1,2,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
130352usa leg,NA,3,0,usa leg,0,0,Male,1,1,orig_1ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2usa voter,2,2,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
90usa voter,3,2,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
186usa voter,3,2,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1056usa voter,3,3,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1216usa voter,1,3,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1219usa voter,1,1,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1219usa voter,1,3,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1282usa voter,1,3,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1362usa voter,3,2,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1573usa voter,1,2,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1754usa voter,2,2,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2117usa voter,2,3,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2184usa voter,3,1,0,usa voter,0,1,Female,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
R_6G3rZI2BUkXfSWFusa leg,1,3,1,usa leg,0,1,Female,0,NA,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
143766usa leg,NA,3,1,usa leg,1,1,Female,1,1,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
157530usa leg,NA,3,1,usa leg,0,0,Male,1,1,orig_3ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
222usa voter,3,2,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
377usa voter,2,1,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
539usa voter,2,2,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
892usa voter,1,2,1,usa voter,1,1,Female,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
935usa voter,2,3,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1033usa voter,1,2,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1396usa voter,1,2,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1679usa voter,2,2,0,usa voter,1,1,Female,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
1959usa voter,3,2,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
2035usa voter,1,2,1,usa voter,1,1,Female,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
R_1T6VfShr4X6kEItusa leg,1,1,0,usa leg,0,0,Male,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
R_beVihmmkuibkdw1usa leg,3,3,1,usa leg,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
115064usa leg,NA,2,1,usa leg,0,1,Female,1,1,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
131785usa leg,NA,3,1,usa leg,0,0,Male,1,1,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
149285usa leg,NA,1,1,usa leg,0,0,Male,1,1,orig_8ys,orig_3ch,orig_may,orig_45,orig_MD_sp,republican_respondent
324usa voter,3,3,1,usa voter,1,0,Male,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
546usa voter,3,3,1,usa voter,0,1,Female,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
588usa voter,3,2,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
599usa voter,2,3,1,usa voter,1,0,Male,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
915usa voter,3,1,1,usa voter,0,1,Female,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1206usa voter,3,1,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1207usa voter,1,3,1,usa voter,0,1,Female,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1240usa voter,1,1,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1411usa voter,1,1,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1432usa voter,1,3,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1695usa voter,3,3,1,usa voter,0,0,Male,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1894usa voter,1,1,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
2177usa voter,2,3,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
2196usa voter,3,3,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
2266usa voter,1,1,1,usa voter,1,0,Male,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
R_9yLuT4p5cPnh7xzusa leg,2,1,0,usa leg,0,0,Male,0,NA,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
96850usa leg,NA,1,0,usa leg,0,0,Male,1,1,orig_0ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1130usa voter,2,3,1,usa voter,0,1,Female,0,NA,orig_1ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1209usa voter,3,3,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1353usa voter,3,3,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1532usa voter,2,3,0,usa voter,1,1,Female,0,NA,orig_1ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1793usa voter,2,2,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
R_6sU3NZATapJQqs5usa leg,3,3,1,usa leg,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
R_b4sW5B4fD6YCqUZusa leg,2,3,1,usa leg,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
R_eQVrhXZkgElAd3Dusa leg,3,2,0,usa leg,1,0,Male,0,NA,orig_1ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
38usa voter,2,1,0,usa voter,0,1,Female,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
59usa voter,2,2,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
103usa voter,1,3,0,usa voter,0,1,Female,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
217usa voter,1,2,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
561usa voter,3,3,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
567usa voter,3,3,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1126usa voter,1,1,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1182usa voter,3,3,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1300usa voter,1,3,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1407usa voter,3,3,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1702usa voter,1,1,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1808usa voter,2,1,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1839usa voter,3,2,0,usa voter,0,1,Female,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1869usa voter,3,3,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
R_8oCPh7UmKxJAmEJusa leg,2,2,0,usa leg,1,0,Male,0,NA,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
74455usa leg,NA,1,0,usa leg,0,1,Female,1,1,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
105676usa leg,NA,1,1,usa leg,0,0,Male,1,1,orig_3ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
71usa voter,2,2,0,usa voter,0,0,Male,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
268usa voter,1,2,1,usa voter,1,1,Female,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
283usa voter,1,2,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
344usa voter,2,3,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
352usa voter,1,2,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
809usa voter,2,1,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1038usa voter,3,1,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1182usa voter,3,2,0,usa voter,1,1,Female,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1355usa voter,2,2,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1611usa voter,3,2,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1932usa voter,3,3,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
R_eFJOJoYV3VB2SgJusa leg,2,2,0,usa leg,0,0,Male,0,NA,orig_8ys,orig_0ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
33usa voter,3,3,1,usa voter,1,0,Male,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
63usa voter,3,2,1,usa voter,0,0,Male,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
125usa voter,2,2,1,usa voter,1,0,Male,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
146usa voter,2,2,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
156usa voter,3,3,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
216usa voter,3,1,1,usa voter,0,0,Male,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
639usa voter,3,1,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1049usa voter,2,3,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1550usa voter,2,1,1,usa voter,1,0,Male,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
1796usa voter,2,1,1,usa voter,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
2227usa voter,1,2,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
R_1FvDMg4Wv0momr3usa leg,1,1,1,usa leg,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
R_aaQBorCliJ83H3nusa leg,2,2,0,usa leg,1,1,Female,0,NA,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
12318usa leg,NA,2,1,usa leg,0,0,Male,1,1,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
174237usa leg,NA,2,1,usa leg,1,1,Female,1,1,orig_0ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
18usa voter,3,2,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
56usa voter,2,1,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
285usa voter,3,1,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_leg,orig_45,orig_MD_sp,republican_respondent
